App,SHA,TestClass,TestFilePath,ProductionFilePath,RelativeTestFilePath,RelativeProductionFilePath,NumberOfMethods,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Sleepy Test,Eager Test,Lazy Test,Duplicate Assert,Unknown Test,IgnoredTest,Resource Optimism,Magic Number Test,Dependent Test
cloudbees/zendesk-java-client,df3a82a5744e7ea719bae67aeb9f3aafa935dc4a,TriggerTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/TriggerTest.java,,src/test/java/org/zendesk/client/v2/model/TriggerTest.java,,4,2,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,2,0
cloudbees/zendesk-java-client,df3a82a5744e7ea719bae67aeb9f3aafa935dc4a,TicketResultTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/TicketResultTest.java,,src/test/java/org/zendesk/client/v2/model/TicketResultTest.java,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,df3a82a5744e7ea719bae67aeb9f3aafa935dc4a,UserSegmentTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/hc/UserSegmentTest.java,,src/test/java/org/zendesk/client/v2/model/hc/UserSegmentTest.java,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,df3a82a5744e7ea719bae67aeb9f3aafa935dc4a,ContentTagTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/hc/ContentTagTest.java,,src/test/java/org/zendesk/client/v2/model/hc/ContentTagTest.java,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,df3a82a5744e7ea719bae67aeb9f3aafa935dc4a,PermissionGroupTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/hc/PermissionGroupTest.java,,src/test/java/org/zendesk/client/v2/model/hc/PermissionGroupTest.java,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,df3a82a5744e7ea719bae67aeb9f3aafa935dc4a,UserTypeTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/hc/UserTypeTest.java,,src/test/java/org/zendesk/client/v2/model/hc/UserTypeTest.java,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,8bef6a5e81e1e82233431fb6b2b1133f40794e70,TemplateUriTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/TemplateUriTest.java,,src/test/java/org/zendesk/client/v2/TemplateUriTest.java,,4,0,0,0,0,0,1,0,0,0,0,4,0,0,,,0,0,0,0,4,0
cloudbees/zendesk-java-client,8bef6a5e81e1e82233431fb6b2b1133f40794e70,UserTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/UserTest.java,,src/test/java/org/zendesk/client/v2/UserTest.java,,4,1,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,2,0
cloudbees/zendesk-java-client,8bef6a5e81e1e82233431fb6b2b1133f40794e70,ContentTagsTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/ContentTagsTest.java,,src/test/java/org/zendesk/client/v2/ContentTagsTest.java,,3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,8bef6a5e81e1e82233431fb6b2b1133f40794e70,RealSmokeTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/RealSmokeTest.java,,src/test/java/org/zendesk/client/v2/RealSmokeTest.java,,120,50,60,0,0,0,93,0,0,0,0,0,0,0,,,2,5,0,0,94,0
cloudbees/zendesk-java-client,8bef6a5e81e1e82233431fb6b2b1133f40794e70,SearchTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/SearchTest.java,,src/test/java/org/zendesk/client/v2/SearchTest.java,,3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,8bef6a5e81e1e82233431fb6b2b1133f40794e70,ActionTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/ActionTest.java,,src/test/java/org/zendesk/client/v2/model/ActionTest.java,,5,2,0,0,0,0,2,0,0,0,0,1,0,0,,,0,0,0,0,3,0
cloudbees/zendesk-java-client,8bef6a5e81e1e82233431fb6b2b1133f40794e70,ArticleTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/ArticleTest.java,,src/test/java/org/zendesk/client/v2/model/ArticleTest.java,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,8bef6a5e81e1e82233431fb6b2b1133f40794e70,EventTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/EventTest.java,,src/test/java/org/zendesk/client/v2/model/EventTest.java,,6,5,0,0,0,0,0,0,0,0,0,4,0,0,,,0,0,0,0,5,0
cloudbees/zendesk-java-client,8bef6a5e81e1e82233431fb6b2b1133f40794e70,StatusTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/StatusTest.java,,src/test/java/org/zendesk/client/v2/model/StatusTest.java,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,2,0
cloudbees/zendesk-java-client,8bef6a5e81e1e82233431fb6b2b1133f40794e70,TriggerTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/TriggerTest.java,,src/test/java/org/zendesk/client/v2/model/TriggerTest.java,,4,2,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,2,0
cloudbees/zendesk-java-client,8bef6a5e81e1e82233431fb6b2b1133f40794e70,TicketResultTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/TicketResultTest.java,,src/test/java/org/zendesk/client/v2/model/TicketResultTest.java,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,8bef6a5e81e1e82233431fb6b2b1133f40794e70,UserSegmentTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/hc/UserSegmentTest.java,,src/test/java/org/zendesk/client/v2/model/hc/UserSegmentTest.java,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,8bef6a5e81e1e82233431fb6b2b1133f40794e70,ContentTagTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/hc/ContentTagTest.java,,src/test/java/org/zendesk/client/v2/model/hc/ContentTagTest.java,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,8bef6a5e81e1e82233431fb6b2b1133f40794e70,PermissionGroupTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/hc/PermissionGroupTest.java,,src/test/java/org/zendesk/client/v2/model/hc/PermissionGroupTest.java,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,8bef6a5e81e1e82233431fb6b2b1133f40794e70,UserTypeTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/hc/UserTypeTest.java,,src/test/java/org/zendesk/client/v2/model/hc/UserTypeTest.java,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,761d2754d9e65a3d20e5d75843b783c7750d1333,TemplateUriTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/TemplateUriTest.java,,src/test/java/org/zendesk/client/v2/TemplateUriTest.java,,4,0,0,0,0,0,1,0,0,0,0,4,0,0,,,0,0,0,0,4,0
cloudbees/zendesk-java-client,761d2754d9e65a3d20e5d75843b783c7750d1333,UserTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/UserTest.java,,src/test/java/org/zendesk/client/v2/UserTest.java,,4,1,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,2,0
cloudbees/zendesk-java-client,761d2754d9e65a3d20e5d75843b783c7750d1333,ContentTagsTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/ContentTagsTest.java,,src/test/java/org/zendesk/client/v2/ContentTagsTest.java,,3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,761d2754d9e65a3d20e5d75843b783c7750d1333,RealSmokeTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/RealSmokeTest.java,,src/test/java/org/zendesk/client/v2/RealSmokeTest.java,,120,50,60,0,0,0,93,0,0,0,0,0,0,0,,,2,5,0,0,94,0
cloudbees/zendesk-java-client,761d2754d9e65a3d20e5d75843b783c7750d1333,SearchTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/SearchTest.java,,src/test/java/org/zendesk/client/v2/SearchTest.java,,3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,761d2754d9e65a3d20e5d75843b783c7750d1333,ActionTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/ActionTest.java,,src/test/java/org/zendesk/client/v2/model/ActionTest.java,,5,2,0,0,0,0,2,0,0,0,0,1,0,0,,,0,0,0,0,3,0
cloudbees/zendesk-java-client,761d2754d9e65a3d20e5d75843b783c7750d1333,ArticleTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/ArticleTest.java,,src/test/java/org/zendesk/client/v2/model/ArticleTest.java,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,761d2754d9e65a3d20e5d75843b783c7750d1333,EventTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/EventTest.java,,src/test/java/org/zendesk/client/v2/model/EventTest.java,,6,5,0,0,0,0,0,0,0,0,0,4,0,0,,,0,0,0,0,5,0
cloudbees/zendesk-java-client,761d2754d9e65a3d20e5d75843b783c7750d1333,StatusTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/StatusTest.java,,src/test/java/org/zendesk/client/v2/model/StatusTest.java,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,2,0
cloudbees/zendesk-java-client,761d2754d9e65a3d20e5d75843b783c7750d1333,TriggerTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/TriggerTest.java,,src/test/java/org/zendesk/client/v2/model/TriggerTest.java,,4,2,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,2,0
cloudbees/zendesk-java-client,761d2754d9e65a3d20e5d75843b783c7750d1333,TicketResultTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/TicketResultTest.java,,src/test/java/org/zendesk/client/v2/model/TicketResultTest.java,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,761d2754d9e65a3d20e5d75843b783c7750d1333,UserSegmentTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/hc/UserSegmentTest.java,,src/test/java/org/zendesk/client/v2/model/hc/UserSegmentTest.java,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,761d2754d9e65a3d20e5d75843b783c7750d1333,ContentTagTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/hc/ContentTagTest.java,,src/test/java/org/zendesk/client/v2/model/hc/ContentTagTest.java,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,761d2754d9e65a3d20e5d75843b783c7750d1333,PermissionGroupTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/hc/PermissionGroupTest.java,,src/test/java/org/zendesk/client/v2/model/hc/PermissionGroupTest.java,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,761d2754d9e65a3d20e5d75843b783c7750d1333,UserTypeTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/hc/UserTypeTest.java,,src/test/java/org/zendesk/client/v2/model/hc/UserTypeTest.java,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,cec624961df59051f8b3c980edb2ce30135826bc,TemplateUriTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/TemplateUriTest.java,,src/test/java/org/zendesk/client/v2/TemplateUriTest.java,,4,0,0,0,0,0,1,0,0,0,0,4,0,0,,,0,0,0,0,4,0
cloudbees/zendesk-java-client,cec624961df59051f8b3c980edb2ce30135826bc,UserTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/UserTest.java,,src/test/java/org/zendesk/client/v2/UserTest.java,,3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,cec624961df59051f8b3c980edb2ce30135826bc,RealSmokeTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/RealSmokeTest.java,,src/test/java/org/zendesk/client/v2/RealSmokeTest.java,,116,48,58,0,0,0,88,0,0,0,0,0,0,0,,,2,5,1,0,89,0
cloudbees/zendesk-java-client,cec624961df59051f8b3c980edb2ce30135826bc,SearchTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/SearchTest.java,,src/test/java/org/zendesk/client/v2/SearchTest.java,,3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,cec624961df59051f8b3c980edb2ce30135826bc,ActionTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/ActionTest.java,,src/test/java/org/zendesk/client/v2/model/ActionTest.java,,5,2,0,0,0,0,2,0,0,0,0,1,0,0,,,0,0,0,0,3,0
cloudbees/zendesk-java-client,cec624961df59051f8b3c980edb2ce30135826bc,ArticleTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/ArticleTest.java,,src/test/java/org/zendesk/client/v2/model/ArticleTest.java,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,cec624961df59051f8b3c980edb2ce30135826bc,EventTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/EventTest.java,,src/test/java/org/zendesk/client/v2/model/EventTest.java,,6,5,0,0,0,0,0,0,0,0,0,4,0,0,,,0,0,0,0,5,0
cloudbees/zendesk-java-client,cec624961df59051f8b3c980edb2ce30135826bc,StatusTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/StatusTest.java,,src/test/java/org/zendesk/client/v2/model/StatusTest.java,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,2,0
cloudbees/zendesk-java-client,cec624961df59051f8b3c980edb2ce30135826bc,TriggerTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/TriggerTest.java,,src/test/java/org/zendesk/client/v2/model/TriggerTest.java,,4,2,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,2,0
cloudbees/zendesk-java-client,cec624961df59051f8b3c980edb2ce30135826bc,TicketResultTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/TicketResultTest.java,,src/test/java/org/zendesk/client/v2/model/TicketResultTest.java,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,cec624961df59051f8b3c980edb2ce30135826bc,UserSegmentTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/hc/UserSegmentTest.java,,src/test/java/org/zendesk/client/v2/model/hc/UserSegmentTest.java,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,cec624961df59051f8b3c980edb2ce30135826bc,PermissionGroupTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/hc/PermissionGroupTest.java,,src/test/java/org/zendesk/client/v2/model/hc/PermissionGroupTest.java,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,cec624961df59051f8b3c980edb2ce30135826bc,UserTypeTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/hc/UserTypeTest.java,,src/test/java/org/zendesk/client/v2/model/hc/UserTypeTest.java,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,0e0ce0a46112a4ed9d61d2f476fed52e5b3af444,TemplateUriTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/TemplateUriTest.java,,src/test/java/org/zendesk/client/v2/TemplateUriTest.java,,4,0,0,0,0,0,1,0,0,0,0,4,0,0,,,0,0,0,0,4,0
cloudbees/zendesk-java-client,0e0ce0a46112a4ed9d61d2f476fed52e5b3af444,UserTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/UserTest.java,,src/test/java/org/zendesk/client/v2/UserTest.java,,3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,0e0ce0a46112a4ed9d61d2f476fed52e5b3af444,RealSmokeTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/RealSmokeTest.java,,src/test/java/org/zendesk/client/v2/RealSmokeTest.java,,115,47,58,0,0,0,87,0,0,0,0,0,0,0,,,2,5,1,0,88,0
cloudbees/zendesk-java-client,0e0ce0a46112a4ed9d61d2f476fed52e5b3af444,SearchTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/SearchTest.java,,src/test/java/org/zendesk/client/v2/SearchTest.java,,3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,0e0ce0a46112a4ed9d61d2f476fed52e5b3af444,ActionTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/ActionTest.java,,src/test/java/org/zendesk/client/v2/model/ActionTest.java,,5,2,0,0,0,0,2,0,0,0,0,1,0,0,,,0,0,0,0,3,0
cloudbees/zendesk-java-client,0e0ce0a46112a4ed9d61d2f476fed52e5b3af444,ArticleTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/ArticleTest.java,,src/test/java/org/zendesk/client/v2/model/ArticleTest.java,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,0e0ce0a46112a4ed9d61d2f476fed52e5b3af444,EventTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/EventTest.java,,src/test/java/org/zendesk/client/v2/model/EventTest.java,,6,5,0,0,0,0,0,0,0,0,0,4,0,0,,,0,0,0,0,5,0
cloudbees/zendesk-java-client,0e0ce0a46112a4ed9d61d2f476fed52e5b3af444,StatusTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/StatusTest.java,,src/test/java/org/zendesk/client/v2/model/StatusTest.java,,2,0,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,2,0
cloudbees/zendesk-java-client,0e0ce0a46112a4ed9d61d2f476fed52e5b3af444,TriggerTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/TriggerTest.java,,src/test/java/org/zendesk/client/v2/model/TriggerTest.java,,4,2,0,0,0,0,2,0,0,0,0,0,0,0,,,0,0,0,0,2,0
cloudbees/zendesk-java-client,0e0ce0a46112a4ed9d61d2f476fed52e5b3af444,TicketResultTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/TicketResultTest.java,,src/test/java/org/zendesk/client/v2/model/TicketResultTest.java,,2,1,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,0e0ce0a46112a4ed9d61d2f476fed52e5b3af444,UserSegmentTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/hc/UserSegmentTest.java,,src/test/java/org/zendesk/client/v2/model/hc/UserSegmentTest.java,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,0e0ce0a46112a4ed9d61d2f476fed52e5b3af444,PermissionGroupTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/hc/PermissionGroupTest.java,,src/test/java/org/zendesk/client/v2/model/hc/PermissionGroupTest.java,,2,1,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,0e0ce0a46112a4ed9d61d2f476fed52e5b3af444,UserTypeTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/hc/UserTypeTest.java,,src/test/java/org/zendesk/client/v2/model/hc/UserTypeTest.java,,1,1,0,0,0,0,0,0,0,0,0,1,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,3f54c579028ecdab6d300ca68b93f32a2598423c,TemplateUriTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/TemplateUriTest.java,,src/test/java/org/zendesk/client/v2/TemplateUriTest.java,,4,0,0,0,0,0,1,0,0,0,0,4,0,0,,,0,0,0,0,4,0
cloudbees/zendesk-java-client,3f54c579028ecdab6d300ca68b93f32a2598423c,UserTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/UserTest.java,,src/test/java/org/zendesk/client/v2/UserTest.java,,3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,3f54c579028ecdab6d300ca68b93f32a2598423c,RealSmokeTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/RealSmokeTest.java,,src/test/java/org/zendesk/client/v2/RealSmokeTest.java,,112,44,55,0,0,0,84,0,0,0,0,0,0,0,,,2,5,1,0,85,0
cloudbees/zendesk-java-client,3f54c579028ecdab6d300ca68b93f32a2598423c,SearchTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/SearchTest.java,,src/test/java/org/zendesk/client/v2/SearchTest.java,,3,0,0,0,0,0,1,0,0,0,0,0,0,0,,,0,0,0,0,1,0
cloudbees/zendesk-java-client,3f54c579028ecdab6d300ca68b93f32a2598423c,ActionTest.java,/root/clone/cloudbees/zendesk-java-client/src/test/java/org/zendesk/client/v2/model/ActionTest.java,,src/test/java/org/zendesk/client/v2/model/ActionTest.java,,5,2,0,0,0,0,2,0,0,0,0,1,0,0,,,0,0,0,0,3,0
